shot_id,rally_id,shot_num,time,start_frame_num,end_frame_num,player,ball_type,backhand,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,hit_x,hit_y,return_x,return_y,hit_height,return_height,flaw,match_id,set_id
2012,147,1,00:08:09,14682,14698,D,發短球,1,31.89791262,30.69558609,18.46571611,41.01428836,28.76079491,112.66426766,32.00770264,93.27306709,32.00770264,93.27306709,30.15919086,54.81585467,2,2,0,5.0,5
2013,147,2,00:08:09,14698,14713,B,放小球,0,31.7996184,31.24704498,18.99760366,45.63220913,30.16757962,113.19364522,31.20393187,89.68118778,30.15919086,54.81585467,33.95065518,73.04659464,2,2,0,5.0,5
2014,147,3,00:08:10,14713,14726,D,放小球,1,31.80172325,31.5240114,23.82752431,53.43783235,32.12341305,110.6270952,28.38623921,83.17911696,33.95065518,73.04659464,29.33582361,63.58917473,2,2,0,5.0,5
2015,147,4,00:08:10,14726,14745,B,放小球,1,30.15572387,30.68888573,26.45292718,51.78606165,33.1016249,110.63384746,30.6770351,86.1811219,29.33582361,63.58917473,53.95495922,80.816053,2,2,0,5.0,5
2016,147,5,00:08:11,14745,14790,D,挑球,1,30.76259707,27.97306687,33.28226182,50.1759282,36.69079418,108.6255566,38.20046028,84.50978096,53.95495922,80.816053,45.04786991,8.0280063,2,1,0,5.0,5
2017,147,6,00:08:13,14790,14811,A,切球,0,41.29730829,5.17990706,35.51110261,36.06694199,24.11972547,112.63186622,45.10006409,110.20564057,45.04786991,8.0280063,44.10911017,98.43636622,1,2,0,5.0,5
2018,147,7,00:08:13,14811,14852,D,挑球,1,38.85833785,11.61656135,31.85836832,38.97764039,23.49636257,109.04092845,43.21792786,108.67010377,44.10911017,98.43636622,19.82909623,10.41683494,2,1,0,5.0,5
2019,147,8,00:08:15,14852,14867,A,殺球,0,17.66874244,9.28273605,19.75522227,36.29215421,13.03913908,114.64214905,37.7885727,108.12906084,19.82909623,10.41683494,13.1904171,109.47733371,1,2,0,5.0,5
2020,147,9,00:08:15,14867,14886,C,防守回抽,1,14.15024707,5.96529557,21.72395738,31.48493351,11.25447155,111.50902073,37.81460269,109.13892615,13.1904171,109.47733371,16.79572511,23.19629226,2,1,0,5.0,5
2021,147,10,00:08:16,14886,14901,B,擋小球,1,16.59470222,17.20714639,32.19501442,29.60128426,13.15647195,112.55532671,34.84597336,106.11024629,16.79572511,23.19629226,28.26220401,82.75677434,1,2,0,5.0,5
2022,147,11,00:08:16,14901,14930,D,放小球,1,17.1380664,27.38677576,33.92406287,29.3356855,19.86677017,113.64266797,30.03234574,95.54965928,28.26220401,82.75677434,5.10245677,52.01744021,2,2,0,5.0,5
2023,147,12,00:08:17,14930,14976,A,挑球,1,10.75130093,35.96664516,32.46883941,26.64533047,31.02711776,117.9575636,25.63770318,88.32580224,5.10245677,52.01744021,52.6892778,122.47348542,2,1,0,5.0,5
2031,148,1,00:08:55,16059,16076,B,發短球,1,32.15455762,25.32635347,28.22329668,41.35785172,28.37487183,106.56375142,41.50833657,93.78737639,28.22329668,41.35785172,33.21016538,83.20735538,2,2,0,5.0,5
2032,148,2,00:08:55,16076,16087,D,推撲球,0,31.96356706,26.3786106,28.96470944,43.4986288,28.64303175,108.06681948,39.36536608,88.84818311,33.21016538,83.20735538,32.16702952,26.6442165,2,2,0,5.0,5
2033,148,3,00:08:56,16087,16108,A,擋小球,1,32.9579456,25.59156101,27.33826314,43.49157645,30.8620422,109.09134104,39.29187367,82.82116222,32.16702952,26.6442165,12.84154576,96.83122756,2,0,0,5.0,5
2034,148,4,00:08:56,16108,16138,C,挑球,0,31.84618688,24.28251748,19.24408262,36.00104766,24.26072089,105.5437109,38.62791643,90.16998266,12.84154576,96.83122756,42.55663419,17.0512155,2,1,0,5.0,5
2035,148,5,00:08:57,16138,16149,A,殺球,0,41.48800867,15.1285381,19.02049887,20.41668391,24.48808167,108.03854234,41.73051111,106.15657387,42.55663419,17.0512155,47.35666346,108.19417794,1,2,0,5.0,5
2036,148,6,00:08:58,16149,16171,D,防守回抽,1,43.86618367,5.61844867,24.42995229,26.35088059,23.79571838,108.03383035,40.79012259,110.68691852,47.35666346,108.19417794,47.69039997,23.30631452,2,1,0,5.0,5
2037,148,7,00:08:59,16171,16183,A,平球,0,39.73351988,16.31800268,32.41090717,41.07345405,25.13831327,110.57887946,44.00665331,110.70912112,47.69039997,23.30631452,52.96800231,107.22890751,1,2,0,5.0,5
2038,148,8,00:08:59,16183,16200,D,平球,1,39.71532333,22.25491868,30.79580564,39.26993907,23.06758545,109.5451272,43.63611285,105.6737251,52.96800231,107.22890751,54.45031453,34.42260643,2,1,0,5.0,5
2039,148,9,00:09:00,16200,16210,A,推撲球,0,43.79188873,29.10151804,27.73319296,36.90504048,26.79165511,112.65052019,46.1353599,108.69001501,54.45031453,34.42260643,51.93518195,108.22533774,1,2,0,5.0,5
2040,148,10,00:09:00,16210,16243,D,防守回挑,1,47.72795,33.82810237,26.37328183,36.31903579,28.19815327,112.6603396,47.47415584,110.22198173,51.93518195,108.22533774,57.38000743,12.82947125,2,1,0,5.0,5
2041,148,11,00:09:01,16243,16258,A,殺球,0,52.03627062,10.51577047,31.36988906,27.97533935,24.57019189,111.08733042,47.05516716,110.21909778,57.38000743,12.82947125,33.72060494,104.13066208,1,2,0,5.0,5
2042,148,12,00:09:01,16258,16294,C,防守回挑,1,50.86056661,2.240955,31.61091914,33.76422518,24.75595696,108.54410227,45.88420624,109.19415658,33.72060494,104.13066208,8.63904761,13.37368461,2,1,0,5.0,5
2113,158,1,00:13:24,24140,24162,B,發短球,1,31.96356706,26.3786106,28.01672518,40.45285602,27.82361145,106.56003138,41.35828193,93.33140563,28.01672518,40.45285602,32.56022907,81.52460351,2,1,0,5.0,5
2114,158,2,00:13:25,24162,24177,D,推撲球,0,31.36071809,26.37639162,28.74783824,43.49768843,28.50724749,107.56378809,39.30723077,87.09888005,32.56022907,81.52460351,34.33153718,29.33723131,1,2,0,5.0,5
2115,158,3,00:13:25,24177,24211,A,防守回挑,1,33.64586181,24.80912008,24.83442805,39.24505616,30.9980898,108.08284718,37.87280946,81.97323999,34.33153718,29.33723131,56.71829663,120.30725079,2,1,0,5.0,5
2116,158,4,00:13:27,24211,24223,C,殺球,0,45.41041422,23.29819502,22.20148072,26.87284129,52.91557793,123.58463148,42.28569291,96.55360142,56.71829663,120.30725079,55.69213571,23.07797826,1,2,0,5.0,5
2117,158,5,00:13:27,24223,24259,A,防守回抽,0,46.55985861,21.51801968,23.46082549,28.48383531,58.22043953,124.18166723,40.99682356,101.26913761,55.69213571,23.07797826,19.06238022,124.45033965,2,1,0,5.0,5
2118,158,6,00:13:28,24259,24268,C,後場抽平球,0,29.94494573,38.08414481,16.84387168,22.42896487,30.60525295,122.86445398,33.71461065,103.64172736,19.06238022,124.45033965,25.67668439,45.34818407,1,1,0,5.0,5
2119,158,7,00:13:28,24268,24288,A,推撲球,0,24.67128975,41.64565794,14.68344518,19.65424413,21.02647467,127.29024178,30.98354906,103.13638926,25.67668439,45.34818407,17.40618997,108.49394069,1,2,0,5.0,5
2120,158,8,00:13:29,24288,24319,C,防守回抽,1,25.10148199,41.64749308,21.12441579,19.18083895,16.29127429,117.85171177,37.84875355,105.14098798,17.40618997,108.49394069,3.1750775,15.47977208,2,0,0,5.0,5
2121,158,9,00:13:30,24319,24332,B,殺球,0,21.72924789,36.88052005,5.21233841,15.96441825,15.21286931,113.60999168,36.77327863,106.12321556,3.1750775,15.47977208,20.47288501,108.01121631,1,2,0,5.0,5
2122,158,10,00:13:31,24332,24361,C,防守回挑,1,24.58164375,32.33084956,1.49438336,10.58740459,13.09800766,113.59514267,34.55577008,105.11895334,20.47288501,108.01121631,28.34260641,15.32363963,2,0,0,5.0,5
2123,158,11,00:13:32,24361,24374,B,殺球,0,31.78090977,28.78527328,19.44916038,14.11148466,19.76143359,112.60143898,38.94233032,109.654086,28.34260641,15.32363963,9.0147578,111.49347281,1,2,0,5.0,5
2124,158,12,00:13:32,24374,24404,D,防守回抽,0,25.90210102,33.45905671,30.52960096,12.74463427,22.18276341,116.82419028,38.61094503,112.73303609,9.0147578,111.49347281,33.15836964,68.05062573,2,2,0,5.0,5
2153,165,1,00:15:41,28242,28260,D,發短球,1,31.91133326,32.35950549,17.80631607,41.31353489,28.63039662,110.60298411,32.12328459,91.02119354,32.12328459,91.02119354,22.29328546,55.45785024,2,2,0,5.0,5
2154,165,2,00:15:42,28260,28275,B,放小球,0,32.11786291,32.36031293,18.93309685,44.69404441,29.46751512,111.12123095,30.1639472,87.91542114,22.29328546,55.45785024,13.04322854,80.99540999,2,2,0,5.0,5
2155,165,3,00:15:42,28275,28294,D,放小球,0,30.15548836,29.04992803,21.21339259,50.77429609,30.1669168,108.58103165,21.22537682,84.83636086,13.04322854,80.99540999,7.43638493,60.95886397,2,2,0,5.0,5
2156,165,4,00:15:43,28294,28332,B,挑球,1,27.10451029,29.0383854,19.4976313,49.13870568,28.2145554,110.08941553,18.70834543,83.9693216,7.43638493,60.95886397,45.14425507,125.76934001,2,1,0,5.0,5
2157,165,5,00:15:44,28332,28344,C,殺球,0,44.3545572,23.80974344,18.91638637,30.09684904,46.9675361,126.91622824,35.89105393,96.51291883,45.14425507,125.76934001,55.95698234,27.79896128,1,2,0,5.0,5
2158,165,6,00:15:44,28344,28354,A,防守回抽,1,44.95069137,23.81187813,20.16686824,29.55552862,50.69179126,129.81377052,37.0352856,99.81000154,55.95698234,27.79896128,49.03212325,99.88783426,2,1,0,5.0,5
2159,165,7,00:15:45,28354,28364,D,推撲球,0,45.80690494,23.299607,20.63062019,23.72479035,48.6702504,125.79570741,42.17601399,100.31961222,49.03212325,99.88783426,50.89521781,28.85738967,1,2,0,5.0,5
2160,165,8,00:15:45,28364,28388,A,防守回抽,1,46.58043121,24.335571,22.63172037,26.08015006,43.55733252,119.66775814,45.61014809,98.91767522,50.89521781,28.85738967,18.21529223,112.59064466,2,1,0,5.0,5
2161,165,9,00:15:46,28388,28401,C,後場抽平球,0,41.45354931,27.21035242,21.42403084,23.72763147,28.46809143,114.75109835,31.09083885,94.63631523,18.21529223,112.59064466,26.65467754,31.78165337,1,2,0,5.0,5
2162,165,10,00:15:46,28401,28412,B,平球,0,40.10218344,28.54644959,16.63268437,25.79472461,21.05730074,107.01295797,31.35739362,95.09727296,26.65467754,31.78165337,18.35762295,105.50409949,2,2,0,5.0,5
2163,165,11,00:15:47,28412,28436,C,擋小球,0,38.07161522,28.53880943,16.39760936,29.54119018,23.06758545,109.5451272,34.41211068,95.57736817,18.35762295,105.50409949,49.53554515,61.16969513,2,2,0,5.0,5
2164,165,12,00:15:47,28436,28459,A,小平球,0,39.19744315,47.30266569,22.36887806,25.02919088,31.99645434,112.68685729,31.87043715,92.36685013,49.53554515,61.16969513,56.24982991,105.26411677,2,2,0,5.0,5
2183,167,1,00:16:33,29818,29836,B,發短球,1,28.03271692,27.69475542,32.52452758,41.67915887,21.32000404,94.11721955,30.71698985,106.08246145,32.52452758,41.67915887,11.16709927,77.29589939,2,2,0,5.0,5
2184,167,2,00:16:34,29836,29851,C,推撲球,0,28.54001675,27.42920815,32.10711972,43.20441934,19.35451981,86.97913907,30.30446628,106.57677277,11.16709927,77.29589939,10.10242793,26.03415835,2,1,0,5.0,5
2185,167,3,00:16:35,29851,29862,A,後場抽平球,1,26.01153458,27.68721291,19.63142622,53.75354415,17.13330922,90.48300266,31.3943894,103.62633242,10.10242793,26.03415835,5.93351981,98.19076325,1,2,0,5.0,5
2186,167,4,00:16:35,29862,29890,C,擋小球,0,15.25853683,26.84714462,19.68912935,52.41733046,17.08248304,97.32482562,33.99405505,104.13248156,5.93351981,98.19076325,31.68979055,63.23796231,2,2,0,5.0,5
2187,167,5,00:16:36,29890,29914,B,放小球,0,14.38411389,30.62822908,25.87988826,52.44629588,12.73499199,112.55238416,35.25032724,105.61745418,31.68979055,63.23796231,25.66105011,71.83259502,2,2,0,5.0,5
2188,167,6,00:16:37,29914,29971,C,挑球,1,22.51279006,26.60858302,24.57279921,55.46877976,16.07295446,88.267923,33.72507004,93.73868097,25.66105011,71.83259502,34.90431329,10.69032503,2,1,0,5.0,5
2189,167,7,00:16:39,29971,29996,A,切球,0,29.41969648,7.3197738,31.22458429,39.86750308,20.11135171,110.54418007,41.70965177,109.16558486,34.90431329,10.69032503,22.22192289,85.69984955,1,2,0,5.0,5
2190,167,8,00:16:39,29996,30016,C,放小球,1,26.99383836,16.27602393,28.98284652,39.85809495,15.4124659,104.00884315,42.6080645,110.69946714,22.22192289,85.69984955,7.15248033,60.2470688,2,2,0,5.0,5
2191,167,9,00:16:40,30016,30030,B,推撲球,1,20.16957771,12.94420615,16.78442729,54.0764759,12.97720756,105.96308652,37.40971626,109.64356666,7.15248033,60.2470688,23.9341881,108.03477273,2,1,0,5.0,5
2192,167,10,00:16:41,30030,30049,C,擋小球,1,22.30339915,16.26056838,11.31266037,53.04432498,13.82975188,107.96600546,35.32892989,110.13838465,23.9341881,108.03477273,44.36708939,41.72967777,1,2,0,5.0,5
2193,167,11,00:16:41,30049,30062,A,推撲球,0,34.5352791,29.33800423,12.57782334,43.73599556,15.95329213,106.97841757,40.14527866,108.14509976,44.36708939,41.72967777,30.30538163,108.07813285,2,2,0,5.0,5
2194,167,12,00:16:42,30062,30103,C,防守回挑,1,39.44002881,32.10980166,16.63954222,35.70223565,19.88452726,109.01620812,42.83237354,106.16398855,30.30538163,108.07813285,15.51681946,14.80699889,2,1,0,5.0,5
2206,169,1,00:17:22,31263,31279,B,發短球,1,28.43699089,27.69626406,32.84022596,41.07527553,21.33417507,93.66115827,30.99221486,106.0843135,32.84022596,41.07527553,13.74776159,79.75849924,2,1,0,5.0,5
2207,169,2,00:17:22,31279,31294,D,小平球,0,29.04342529,27.69852711,33.07422336,42.59534499,21.12716987,87.86088812,30.99075844,105.5888713,13.74776159,79.75849924,31.51405804,34.90146259,1,2,0,5.0,5
2208,169,3,00:17:23,31294,31305,A,平球,1,32.51585162,30.97354292,20.56313057,53.08784209,18.74372411,83.12267138,32.47056433,101.69417268,31.51405804,34.90146259,41.46361124,99.36404951,2,1,0,5.0,5
2209,169,4,00:17:23,31305,31321,D,擋小球,1,35.60173287,31.26174791,16.7590676,48.48140159,19.98174121,87.41775375,37.36430741,102.20878386,41.46361124,99.36404951,52.33591339,48.64251966,1,1,0,5.0,5
2210,169,5,00:17:24,31321,31329,A,推撲球,0,40.86440247,40.50706946,15.64142761,36.56517797,22.50461837,99.24139198,45.39147037,99.86421454,52.33591339,48.64251966,30.30386116,105.58426203,1,2,0,5.0,5
2211,169,6,00:17:24,31329,31365,C,防守回挑,1,43.55843342,42.6404357,20.47253148,29.55669138,23.5851446,105.0455446,45.54370941,102.74685723,30.30386116,105.58426203,56.94624268,10.30399648,2,1,0,5.0,5
2212,169,7,00:17:25,31365,31380,B,後場抽平球,0,33.55558751,38.68872198,42.55332878,12.31921528,22.33202653,111.07183727,48.93716613,104.72272551,56.94624268,10.30399648,39.46425836,104.16887927,1,1,0,5.0,5
2213,169,8,00:17:26,31380,31389,D,推撲球,0,30.15641079,35.4691675,49.68003289,11.19201654,25.06765815,106.54143357,48.6498287,106.70057155,39.46425836,104.16887927,28.99462591,37.4936971,1,2,0,5.0,5
2214,169,9,00:17:26,31389,31406,A,防守回抽,0,27.04328848,33.46356729,48.86282712,16.58888123,26.30776523,106.5498021,50.41019128,106.21498137,28.99462591,37.4936971,12.56494088,105.96031229,2,1,0,5.0,5
2215,169,10,00:17:26,31406,31432,C,擋小球,0,19.0408537,27.6612002,44.36740311,28.56249778,23.19712246,104.0606408,42.25598841,102.24096821,12.56494088,105.96031229,24.05382728,44.71649086,1,2,0,5.0,5
2216,169,11,00:17:27,31432,31461,A,挑球,0,16.32657029,33.98680491,33.22257517,30.15156937,21.08521538,93.20492138,35.71894655,108.61892381,24.05382728,44.71649086,49.74642827,121.90012637,2,1,0,5.0,5
2217,169,12,00:17:28,31461,31483,D,切球,0,19.21592973,28.1985286,41.16224961,23.5403774,36.45470607,97.91717519,47.60063857,122.4360844,49.74642827,121.90012637,51.88509717,47.35950364,1,2,0,5.0,5
2243,173,1,00:18:51,33947,33970,D,發短球,1,29.94990364,31.79446604,38.31527657,41.0985047,31.56201411,110.1124565,28.98191118,92.80083236,28.98191118,92.80083236,34.84210463,55.85935566,2,2,0,5.0,5
2244,173,2,00:18:52,33970,33990,B,推撲球,1,30.05324941,30.68849162,37.28436572,46.02754554,33.94667379,111.15223683,30.55340843,89.23526559,34.84210463,55.85935566,48.10773452,113.84095538,2,2,0,5.0,5
2245,173,3,00:18:53,33990,34015,C,擋小球,1,30.87119767,30.14257549,40.18994623,47.30711189,38.42736738,111.18325334,34.59995755,82.79377223,48.10773452,113.84095538,14.13223177,53.05758913,2,2,0,5.0,5
2246,173,4,00:18:53,34015,34035,A,小平球,1,20.1523951,39.22551327,40.76698534,38.42336099,38.23043671,114.29491369,33.52205617,87.93568587,14.13223177,53.05758913,12.60339833,90.01074356,2,1,0,5.0,5
2247,173,5,00:18:54,34035,34052,D,放小球,0,18.52648387,39.81421165,34.00661311,28.25402717,23.87072404,111.08248853,31.19039281,86.18418568,12.60339833,90.01074356,8.3368553,61.32009628,1,2,0,5.0,5
2248,173,6,00:18:55,34052,34064,A,放小球,1,14.0813091,48.79122205,28.46565161,24.01128203,16.03273641,86.52578434,22.65008922,109.54226165,8.3368553,61.32009628,31.98941597,72.25539741,2,2,0,5.0,5
2249,173,7,00:18:55,34064,34096,D,小平球,1,10.04665525,54.71994454,26.87215124,24.2646075,28.63294086,110.09229533,17.8369164,83.54012022,31.98941597,72.25539741,55.48891961,39.07600661,2,2,0,5.0,5
2250,173,8,00:18:56,34096,34125,B,小平球,0,30.49418102,50.81713328,44.30888938,32.4079746,36.92182079,112.72124353,31.56190355,83.62068589,55.48891961,39.07600661,60.2129031,107.77895685,2,1,0,5.0,5
2251,173,9,00:18:57,34125,34138,C,平球,1,24.86858938,37.769591,45.00482932,24.58975547,49.32265495,110.74581565,34.78766703,94.201714,60.2129031,107.77895685,41.35000867,35.22720264,1,1,0,5.0,5
2252,173,10,00:18:57,34138,34150,B,平球,1,29.29659855,41.66538893,44.86716689,26.95672972,54.09805146,109.25037424,34.31331878,97.90343703,41.35000867,35.22720264,44.89861581,106.17789275,1,2,0,5.0,5
2253,173,11,00:18:58,34150,34164,C,平球,1,30.37314074,42.27834333,45.25501882,29.65096513,52.21271942,108.22722656,28.00073861,101.18410984,44.89861581,106.17789275,48.62416666,29.66378152,2,1,0,5.0,5
2254,173,12,00:18:58,34164,34174,B,平球,0,31.34890794,43.20114063,40.00421033,26.40820691,49.05344272,108.7099307,24.90351725,108.04136965,48.62416666,29.66378152,36.59583621,110.6579668,1,2,0,5.0,5
3919,354,1,00:01:25,2558,2578,C,發短球,1,28.41151076,42.42737205,30.70130738,23.09552446,23.13748682,102.74362175,43.26576807,96.29780121,23.13748682,102.74362175,32.05141965,80.11544664,2,2,0,8.0,11
3920,354,2,00:01:26,2578,2595,B,推撲球,0,30.26149608,45.68554585,30.56329096,22.35630411,23.4247048,103.63109955,42.85707906,89.31974303,32.05141965,80.11544664,13.32001217,21.53907134,2,1,0,8.0,11
3921,354,3,00:01:26,2595,2634,D,長球,1,28.93015242,47.42743902,22.9267153,22.10267188,22.09007262,105.82991551,39.81725463,89.2507133,13.32001217,21.53907134,55.96146179,125.90539493,1,1,0,8.0,11
3922,354,4,00:01:27,2634,2671,B,長球,0,42.70156669,29.78526654,23.48883883,24.84063149,26.30123438,106.3629477,49.07063581,122.30748599,55.96146179,125.90539493,32.46339616,10.81666143,1,1,0,8.0,11
3923,354,5,00:01:29,2671,2687,D,殺球,0,36.70956505,30.89305713,27.67310311,8.24582816,23.51565771,106.30732985,51.08168038,110.9369683,32.46339616,10.81666143,35.04998686,100.80941806,1,2,0,8.0,11
3924,354,6,00:01:29,2687,2712,A,防守回抽,1,32.95844089,35.03157789,30.44722168,2.66076629,23.86234609,101.4453471,44.81427476,104.95068829,35.04998686,100.80941806,58.0045246,16.42390064,2,2,0,8.0,11
3925,354,7,00:01:30,2712,2738,D,擋小球,0,41.76621237,36.66601873,44.58013976,13.69022551,27.03705849,104.59074071,45.3735421,105.40558134,58.0045246,16.42390064,54.56298908,75.84253348,2,2,0,8.0,11
3926,354,8,00:01:31,2738,2762,B,放小球,1,33.09851082,36.39720357,39.39791048,15.09845316,31.38470333,103.35253106,47.25441819,89.41959983,54.56298908,75.84253348,51.81070029,61.56605646,2,2,0,8.0,11
3927,354,9,00:01:32,2762,2816,C,挑球,0,43.49361895,52.09656044,33.86804208,17.68498128,35.69225311,112.49076863,42.38101928,84.18754135,51.81070029,61.56605646,36.24546849,127.59675257,2,1,0,8.0,11
3928,354,10,00:01:33,2816,2828,A,殺球,0,44.83326247,27.55092676,20.98187724,26.01576924,38.84825172,126.62452523,33.66621153,105.16935487,36.24546849,127.59675257,35.91287028,33.51049528,1,2,0,8.0,11
3929,354,11,00:01:34,2828,2847,C,擋小球,1,44.73209751,26.78972206,20.91737446,25.76114266,36.35565976,128.62064087,33.15428801,102.94922553,35.91287028,33.51049528,31.89416015,86.68135911,2,1,0,8.0,11
3930,354,12,00:01:34,2847,2859,B,推撲球,1,36.39208929,36.77324758,23.84999265,23.114927,32.35061627,121.03052861,27.82566655,95.12563171,31.89416015,86.68135911,16.35401093,26.11819787,1,2,0,8.0,11
3936,355,1,00:01:53,3390,3407,B,發短球,1,19.95050733,38.48278596,35.8017451,29.04748591,28.81046455,115.17959058,33.45906372,92.35121366,35.8017451,29.04748591,29.1334653,54.17889063,2,1,0,8.0,11
3937,355,2,00:01:53,3407,3420,C,推撲球,0,21.11626226,44.53281032,35.970024,29.05290202,28.71108524,114.70439239,32.07804722,92.32055912,29.1334653,54.17889063,32.17413205,112.89017484,1,2,0,8.0,11
3938,355,3,00:01:54,3420,3446,A,防守回挑,1,24.89686075,53.11853989,33.52750293,25.41966703,29.26776046,115.18808979,32.11539925,90.68994934,32.17413205,112.89017484,14.61201561,25.05145772,2,1,0,8.0,11
3939,355,4,00:01:54,3446,3458,D,殺球,0,25.14674645,46.71994696,24.83378546,24.63498751,20.19667668,115.49484976,43.75790408,100.55959138,14.61201561,25.05145772,24.80401703,109.96894402,1,2,0,8.0,11
3940,355,5,00:01:55,3458,3489,A,防守回挑,1,24.96762435,41.74962034,20.56361685,26.00213931,16.71820334,115.90744725,44.74364585,107.17978261,24.80401703,109.96894402,48.71252589,18.89232002,2,1,0,8.0,11
3941,355,6,00:01:56,3489,3501,D,殺球,0,32.04908997,36.63874383,33.58828032,19.32673682,25.61188804,109.52567897,47.061342,111.31927574,48.71252589,18.89232002,50.86445535,105.07319047,1,2,0,8.0,11
3942,355,7,00:01:56,3501,3525,B,防守回抽,1,32.12536755,33.92702418,43.7672027,12.31947523,28.57219418,105.06656955,47.67354343,109.04433567,50.86445535,105.07319047,54.53328839,24.86724596,2,2,0,8.0,11
3943,355,8,00:01:57,3525,3565,D,防守回挑,0,37.08204543,37.34415917,45.78689534,20.21311816,27.57458177,105.04644007,49.95486058,104.17197458,54.53328839,24.86724596,14.05889433,122.18972383,2,1,0,8.0,11
3944,355,9,00:01:58,3565,3609,A,長球,0,16.78359393,25.12248155,38.99710119,30.44448575,21.3432082,119.85600124,40.80264328,117.30596481,14.05889433,122.18972383,8.24437627,6.90923652,1,1,0,8.0,11
3945,355,10,00:02:00,3609,3622,C,殺球,0,5.20874518,4.87762148,24.54195395,35.31219778,11.88342564,114.39038233,39.30762178,109.79228538,8.24437627,6.90923652,16.56519902,106.6191571,1,2,0,8.0,11
3946,355,11,00:02:00,3622,3660,A,防守回挑,1,4.73699516,4.43769496,25.09297139,34.78595544,10.59672926,112.01320408,38.86163816,106.61373334,16.56519902,106.6191571,49.55223501,14.53922388,2,1,0,8.0,11
3947,355,12,00:02:02,3660,3675,C,後場抽平球,0,35.83336482,14.97581859,35.73062904,34.30882561,23.27089015,109.02230448,48.0937084,108.14696135,49.55223501,14.53922388,35.67629441,103.44032256,1,1,0,8.0,11
3964,357,1,00:02:56,5277,5292,A,發短球,1,26.50179099,27.72067585,39.96252731,40.78025332,27.77949657,93.46109168,32.23857924,115.24330486,26.50179099,27.72067585,32.9276221,55.23221763,2,2,0,8.0,11
3965,357,2,00:02:56,5292,5314,D,小平球,1,26.38752725,26.69813374,39.70607467,43.92034534,30.08269481,91.45810618,33.05530159,114.31378859,32.9276221,55.23221763,53.19111462,105.56332162,2,2,0,8.0,11
3966,357,3,00:02:57,5314,5339,B,擋小球,1,32.76386063,22.91848248,33.07184087,57.14913298,29.31575918,95.57662687,42.5792772,112.1575648,53.19111462,105.56332162,53.09408811,48.43248951,2,2,0,8.0,11
3967,357,4,00:02:58,5339,5385,D,挑球,0,43.69682797,24.75771712,36.83419439,45.87968039,24.82173823,104.54588559,50.5204094,107.7441727,53.09408811,48.43248951,58.61888415,127.462313,2,1,0,8.0,11
3968,357,5,00:02:59,5385,5399,B,殺球,0,25.28493585,26.91624093,50.8431721,19.90833213,34.40830699,99.93282959,55.91157563,124.90370129,58.61888415,127.462313,53.42992758,22.87277566,1,2,0,8.0,11
3969,357,6,00:03:00,5399,5445,D,防守回挑,1,23.78934528,25.35161228,52.73074583,19.26353738,34.08188491,99.92597296,57.28295746,124.42909443,53.42992758,22.87277566,24.02834181,124.85982048,2,1,0,8.0,11
3970,357,7,00:03:01,5445,5472,B,切球,0,15.97284733,24.84483001,37.59343023,25.05381328,30.79303768,100.72057836,25.85525287,126.40611253,24.02834181,124.85982048,30.43355868,48.67226223,1,2,0,8.0,11
3971,357,8,00:03:02,5472,5515,C,挑球,0,23.78410949,37.76406769,38.82648865,32.01042414,33.77001354,99.06086725,28.46651238,122.4410119,30.43355868,48.67226223,12.73066663,128.74633565,2,1,0,8.0,11
3972,357,9,00:03:04,5515,5529,B,殺球,0,13.50736932,27.5569234,36.06056996,28.54175776,27.74886698,100.22440284,16.97186472,129.85036956,12.73066663,128.74633565,18.17574837,36.48437148,1,2,0,8.0,11
3973,357,10,00:03:04,5529,5541,C,防守回抽,1,14.58550856,28.62335613,35.91943615,26.50254223,26.70799963,98.91157131,17.62663223,130.9015933,18.17574837,36.48437148,16.60333391,92.38866559,2,1,0,8.0,11
3974,357,11,00:03:04,5541,5561,A,放小球,0,14.95795932,29.15439755,35.61190668,24.73997729,22.16687476,96.26323514,23.71656398,121.36989224,16.60333391,92.38866559,6.81706551,42.93831326,1,2,0,8.0,11
3975,357,12,00:03:05,5561,5595,C,挑球,1,14.21386894,32.29240097,35.66966435,26.49440287,18.28042207,94.49991869,26.83087577,116.09388527,6.81706551,42.93831326,51.11168622,124.32290941,2,1,0,8.0,11
4015,362,1,00:05:03,9088,9112,B,發長球,1,25.7321014,26.42343018,40.49080904,40.79628961,31.40583118,116.65549305,28.29906974,93.88669269,40.49080904,40.79628961,52.27933326,33.22896897,2,1,0,8.0,11
4016,362,2,00:05:04,9112,9154,D,長球,0,26.9219205,27.73426583,44.31035789,34.30960709,38.51546611,114.41608303,26.92552676,98.91616999,52.27933326,33.22896897,46.41616046,128.27554564,1,1,0,8.0,11
4017,362,3,00:05:05,9154,9178,A,切球,0,23.10429356,29.41559462,47.86680795,24.15462416,49.5881778,127.81890661,33.63163832,100.77981807,46.41616046,128.27554564,37.55883355,45.02074909,1,2,0,8.0,11
4018,362,4,00:05:06,9178,9217,D,挑球,1,22.78038284,30.44873065,42.47446376,31.60044349,41.56195766,127.17694964,33.11061642,99.47566034,37.55883355,45.02074909,56.8322126,126.92683615,2,1,0,8.0,11
